id_memoire,titre,domaine,annee,auteur,introduction,methodologie,resultats,conclusion,texte_complet
ARCH-0088,Un chatbot d'assistance médicale avec Arduino et Raspberry Pi,Cloud,2020,Etudiant_0088,Ce projet de fin d'études porte sur un chatbot d'assistance médicale. La motivation principale est le manque de traçabilité dans les processus administratifs qui constitue un défi majeur. Nous proposons une solution basée sur Arduino et Raspberry Pi en suivant une approche la recherche-action avec participation des utilisateurs finaux.,La méthodologie de développement choisie est la recherche-action avec participation des utilisateurs finaux. Nous avons structuré le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,"Les expérimentations confirment la viabilité de notre approche avec 97% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 38% sur les métriques clés. Ces résultats ont été validés par une équipe de 23 experts du domaine.",Ce travail a permis de développer un chatbot d'assistance médicale qui répond efficacement à le manque de traçabilité dans les processus administratifs. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes.,"Ce projet de fin d'études porte sur un chatbot d'assistance médicale. La motivation principale est le manque de traçabilité dans les processus administratifs qui constitue un défi majeur. Nous proposons une solution basée sur Arduino et Raspberry Pi en suivant une approche la recherche-action avec participation des utilisateurs finaux. La méthodologie de développement choisie est la recherche-action avec participation des utilisateurs finaux. Nous avons structuré le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Les expérimentations confirment la viabilité de notre approche avec 97% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 38% sur les métriques clés. Ces résultats ont été validés par une équipe de 23 experts du domaine. Ce travail a permis de développer un chatbot d'assistance médicale qui répond efficacement à le manque de traçabilité dans les processus administratifs. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes."
ARCH-0089,Un outil d'analyse de sentiment sur les réseaux sociaux avec deep learning et PyTorch,Web,2018,Etudiant_0089,Ce travail vise à concevoir et implémenter un outil d'analyse de sentiment sur les réseaux sociaux en utilisant deep learning et PyTorch. La problématique principale est les pertes financières dues aux erreurs humaines. Notre approche repose sur une étude de cas approfondie avec données réelles.,"Pour réaliser ce projet, nous avons adopté une étude de cas approfondie avec données réelles. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 6 itérations de durée égale.","Notre système a été évalué sur un jeu de données de 8270 enregistrements. Les résultats indiquent une amélioration de 26% par rapport à l'approche classique. Le temps de réponse moyen est de 84ms, ce qui répond aux exigences.",Ce travail a permis de développer un outil d'analyse de sentiment sur les réseaux sociaux qui répond efficacement à les pertes financières dues aux erreurs humaines. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes.,"Ce travail vise à concevoir et implémenter un outil d'analyse de sentiment sur les réseaux sociaux en utilisant deep learning et PyTorch. La problématique principale est les pertes financières dues aux erreurs humaines. Notre approche repose sur une étude de cas approfondie avec données réelles. Pour réaliser ce projet, nous avons adopté une étude de cas approfondie avec données réelles. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 6 itérations de durée égale. Notre système a été évalué sur un jeu de données de 8270 enregistrements. Les résultats indiquent une amélioration de 26% par rapport à l'approche classique. Le temps de réponse moyen est de 84ms, ce qui répond aux exigences. Ce travail a permis de développer un outil d'analyse de sentiment sur les réseaux sociaux qui répond efficacement à les pertes financières dues aux erreurs humaines. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes."
ARCH-0090,Une plateforme e-commerce pour artisans locaux avec React et FastAPI,IA,2020,Etudiant_0090,Ce travail vise à concevoir et implémenter une plateforme e-commerce pour artisans locaux en utilisant React et FastAPI. La problématique principale est la difficulté d'accès aux soins médicaux. Notre approche repose sur la recherche expérimentale avec validation empirique.,"L'approche méthodologique retenue est la recherche expérimentale avec validation empirique. Elle se décline en 5 grandes étapes : analyse des besoins, conception, implémentation, tests et déploiement.","Les expérimentations confirment la viabilité de notre approche avec 83% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 28% sur les métriques clés. Ces résultats ont été validés par une équipe de 32 experts du domaine.",Ce mémoire présente une plateforme e-commerce pour artisans locaux comme solution à la difficulté d'accès aux soins médicaux. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine.,"Ce travail vise à concevoir et implémenter une plateforme e-commerce pour artisans locaux en utilisant React et FastAPI. La problématique principale est la difficulté d'accès aux soins médicaux. Notre approche repose sur la recherche expérimentale avec validation empirique. L'approche méthodologique retenue est la recherche expérimentale avec validation empirique. Elle se décline en 5 grandes étapes : analyse des besoins, conception, implémentation, tests et déploiement. Les expérimentations confirment la viabilité de notre approche avec 83% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 28% sur les métriques clés. Ces résultats ont été validés par une équipe de 32 experts du domaine. Ce mémoire présente une plateforme e-commerce pour artisans locaux comme solution à la difficulté d'accès aux soins médicaux. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0091,Une application de covoiturage universitaire avec Arduino et Raspberry Pi,Réseau,2024,Etudiant_0091,"Dans le cadre de ce mémoire, nous proposons une application de covoiturage universitaire. Face à la difficulté d'accès aux soins médicaux, nous avons choisi d'utiliser Arduino et Raspberry Pi comme solution principale. La méthodologie adoptée est SCRUM avec des sprints de 2 semaines.",La méthodologie de développement choisie est SCRUM avec des sprints de 2 semaines. Nous avons structuré le travail en 6 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,Les tests réalisés montrent que notre solution atteint 83% de précision. Les performances obtenues dépassent les solutions existantes de 26%. L'interface utilisateur a été validée par 45 utilisateurs réels.,"En conclusion, nous avons conçu et implémenté une application de covoiturage universitaire. Notre solution apporte une réponse concrète à la difficulté d'accès aux soins médicaux. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système.","Dans le cadre de ce mémoire, nous proposons une application de covoiturage universitaire. Face à la difficulté d'accès aux soins médicaux, nous avons choisi d'utiliser Arduino et Raspberry Pi comme solution principale. La méthodologie adoptée est SCRUM avec des sprints de 2 semaines. La méthodologie de développement choisie est SCRUM avec des sprints de 2 semaines. Nous avons structuré le travail en 6 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Les tests réalisés montrent que notre solution atteint 83% de précision. Les performances obtenues dépassent les solutions existantes de 26%. L'interface utilisateur a été validée par 45 utilisateurs réels. En conclusion, nous avons conçu et implémenté une application de covoiturage universitaire. Notre solution apporte une réponse concrète à la difficulté d'accès aux soins médicaux. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système."
ARCH-0092,Une plateforme e-commerce pour artisans locaux avec blockchain et smart contracts,Cyber,2022,Etudiant_0092,L'objectif de cette étude est de résoudre la lenteur des processus manuels actuels grâce à une plateforme e-commerce pour artisans locaux. Nous utilisons blockchain et smart contracts combiné avec la recherche-action avec participation des utilisateurs finaux pour atteindre cet objectif.,La méthodologie de développement choisie est la recherche-action avec participation des utilisateurs finaux. Nous avons structuré le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,"Notre système a été évalué sur un jeu de données de 6251 enregistrements. Les résultats indiquent une amélioration de 44% par rapport à l'approche classique. Le temps de réponse moyen est de 53ms, ce qui répond aux exigences.",Ce travail a permis de développer une plateforme e-commerce pour artisans locaux qui répond efficacement à la lenteur des processus manuels actuels. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes.,"L'objectif de cette étude est de résoudre la lenteur des processus manuels actuels grâce à une plateforme e-commerce pour artisans locaux. Nous utilisons blockchain et smart contracts combiné avec la recherche-action avec participation des utilisateurs finaux pour atteindre cet objectif. La méthodologie de développement choisie est la recherche-action avec participation des utilisateurs finaux. Nous avons structuré le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Notre système a été évalué sur un jeu de données de 6251 enregistrements. Les résultats indiquent une amélioration de 44% par rapport à l'approche classique. Le temps de réponse moyen est de 53ms, ce qui répond aux exigences. Ce travail a permis de développer une plateforme e-commerce pour artisans locaux qui répond efficacement à la lenteur des processus manuels actuels. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes."
ARCH-0093,Un système de contrôle d'accès biométrique avec machine learning et scikit-learn,IoT,2024,Etudiant_0093,Ce travail vise à concevoir et implémenter un système de contrôle d'accès biométrique en utilisant machine learning et scikit-learn. La problématique principale est le manque d'accessibilité aux services dans les zones rurales. Notre approche repose sur la recherche expérimentale avec validation empirique.,La méthodologie de développement choisie est la recherche expérimentale avec validation empirique. Nous avons structuré le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,"Notre système a été évalué sur un jeu de données de 3078 enregistrements. Les résultats indiquent une amélioration de 29% par rapport à l'approche classique. Le temps de réponse moyen est de 239ms, ce qui répond aux exigences.","En conclusion, nous avons conçu et implémenté un système de contrôle d'accès biométrique. Notre solution apporte une réponse concrète à le manque d'accessibilité aux services dans les zones rurales. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système.","Ce travail vise à concevoir et implémenter un système de contrôle d'accès biométrique en utilisant machine learning et scikit-learn. La problématique principale est le manque d'accessibilité aux services dans les zones rurales. Notre approche repose sur la recherche expérimentale avec validation empirique. La méthodologie de développement choisie est la recherche expérimentale avec validation empirique. Nous avons structuré le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Notre système a été évalué sur un jeu de données de 3078 enregistrements. Les résultats indiquent une amélioration de 29% par rapport à l'approche classique. Le temps de réponse moyen est de 239ms, ce qui répond aux exigences. En conclusion, nous avons conçu et implémenté un système de contrôle d'accès biométrique. Notre solution apporte une réponse concrète à le manque d'accessibilité aux services dans les zones rurales. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système."
ARCH-0094,Une application de covoiturage universitaire avec NLP et transformers BERT,BDD,2021,Etudiant_0094,"Dans le cadre de ce mémoire, nous proposons une application de covoiturage universitaire. Face à le manque d'accessibilité aux services dans les zones rurales, nous avons choisi d'utiliser NLP et transformers BERT comme solution principale. La méthodologie adoptée est SCRUM avec des sprints de 2 semaines.",La méthodologie de développement choisie est SCRUM avec des sprints de 2 semaines. Nous avons structuré le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,"Les expérimentations confirment la viabilité de notre approche avec 82% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 23% sur les métriques clés. Ces résultats ont été validés par une équipe de 38 experts du domaine.",Ce mémoire présente une application de covoiturage universitaire comme solution à le manque d'accessibilité aux services dans les zones rurales. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine.,"Dans le cadre de ce mémoire, nous proposons une application de covoiturage universitaire. Face à le manque d'accessibilité aux services dans les zones rurales, nous avons choisi d'utiliser NLP et transformers BERT comme solution principale. La méthodologie adoptée est SCRUM avec des sprints de 2 semaines. La méthodologie de développement choisie est SCRUM avec des sprints de 2 semaines. Nous avons structuré le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Les expérimentations confirment la viabilité de notre approche avec 82% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 23% sur les métriques clés. Ces résultats ont été validés par une équipe de 38 experts du domaine. Ce mémoire présente une application de covoiturage universitaire comme solution à le manque d'accessibilité aux services dans les zones rurales. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0095,Une application de paiement mobile sécurisée avec Flutter et Firebase,Cloud,2022,Etudiant_0095,Ce projet de fin d'études porte sur une application de paiement mobile sécurisée. La motivation principale est le manque d'accessibilité aux services dans les zones rurales qui constitue un défi majeur. Nous proposons une solution basée sur Flutter et Firebase en suivant une approche le prototypage rapide et l'itération continue.,La méthodologie de développement choisie est le prototypage rapide et l'itération continue. Nous avons structuré le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,"Les expérimentations confirment la viabilité de notre approche avec 98% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 30% sur les métriques clés. Ces résultats ont été validés par une équipe de 43 experts du domaine.",Ce travail a permis de développer une application de paiement mobile sécurisée qui répond efficacement à le manque d'accessibilité aux services dans les zones rurales. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes.,"Ce projet de fin d'études porte sur une application de paiement mobile sécurisée. La motivation principale est le manque d'accessibilité aux services dans les zones rurales qui constitue un défi majeur. Nous proposons une solution basée sur Flutter et Firebase en suivant une approche le prototypage rapide et l'itération continue. La méthodologie de développement choisie est le prototypage rapide et l'itération continue. Nous avons structuré le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Les expérimentations confirment la viabilité de notre approche avec 98% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 30% sur les métriques clés. Ces résultats ont été validés par une équipe de 43 experts du domaine. Ce travail a permis de développer une application de paiement mobile sécurisée qui répond efficacement à le manque d'accessibilité aux services dans les zones rurales. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes."
ARCH-0096,Un système de détection de fraude bancaire avec Python et TensorFlow,Cyber,2019,Etudiant_0096,"Dans le cadre de ce mémoire, nous proposons un système de détection de fraude bancaire. Face à le coût élevé des solutions existantes sur le marché, nous avons choisi d'utiliser Python et TensorFlow comme solution principale. La méthodologie adoptée est le prototypage rapide et l'itération continue.",La méthodologie de développement choisie est le prototypage rapide et l'itération continue. Nous avons structuré le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,"Notre système a été évalué sur un jeu de données de 8649 enregistrements. Les résultats indiquent une amélioration de 18% par rapport à l'approche classique. Le temps de réponse moyen est de 432ms, ce qui répond aux exigences.","En conclusion, nous avons conçu et implémenté un système de détection de fraude bancaire. Notre solution apporte une réponse concrète à le coût élevé des solutions existantes sur le marché. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système.","Dans le cadre de ce mémoire, nous proposons un système de détection de fraude bancaire. Face à le coût élevé des solutions existantes sur le marché, nous avons choisi d'utiliser Python et TensorFlow comme solution principale. La méthodologie adoptée est le prototypage rapide et l'itération continue. La méthodologie de développement choisie est le prototypage rapide et l'itération continue. Nous avons structuré le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Notre système a été évalué sur un jeu de données de 8649 enregistrements. Les résultats indiquent une amélioration de 18% par rapport à l'approche classique. Le temps de réponse moyen est de 432ms, ce qui répond aux exigences. En conclusion, nous avons conçu et implémenté un système de détection de fraude bancaire. Notre solution apporte une réponse concrète à le coût élevé des solutions existantes sur le marché. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système."
ARCH-0097,Une plateforme e-commerce pour artisans locaux avec blockchain et smart contracts,Cloud,2022,Etudiant_0097,L'objectif de cette étude est de résoudre le coût élevé des solutions existantes sur le marché grâce à une plateforme e-commerce pour artisans locaux. Nous utilisons blockchain et smart contracts combiné avec la recherche-action avec participation des utilisateurs finaux pour atteindre cet objectif.,La méthodologie de développement choisie est la recherche-action avec participation des utilisateurs finaux. Nous avons structuré le travail en 6 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,"Les expérimentations confirment la viabilité de notre approche avec 81% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 28% sur les métriques clés. Ces résultats ont été validés par une équipe de 11 experts du domaine.","En conclusion, nous avons conçu et implémenté une plateforme e-commerce pour artisans locaux. Notre solution apporte une réponse concrète à le coût élevé des solutions existantes sur le marché. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système.","L'objectif de cette étude est de résoudre le coût élevé des solutions existantes sur le marché grâce à une plateforme e-commerce pour artisans locaux. Nous utilisons blockchain et smart contracts combiné avec la recherche-action avec participation des utilisateurs finaux pour atteindre cet objectif. La méthodologie de développement choisie est la recherche-action avec participation des utilisateurs finaux. Nous avons structuré le travail en 6 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Les expérimentations confirment la viabilité de notre approche avec 81% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 28% sur les métriques clés. Ces résultats ont été validés par une équipe de 11 experts du domaine. En conclusion, nous avons conçu et implémenté une plateforme e-commerce pour artisans locaux. Notre solution apporte une réponse concrète à le coût élevé des solutions existantes sur le marché. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système."
ARCH-0098,Une plateforme e-commerce pour artisans locaux avec machine learning et scikit-learn,Réseau,2021,Etudiant_0098,Ce projet de fin d'études porte sur une plateforme e-commerce pour artisans locaux. La motivation principale est l'absence d'outils adaptés au contexte africain qui constitue un défi majeur. Nous proposons une solution basée sur machine learning et scikit-learn en suivant une approche SCRUM avec des sprints de 2 semaines.,La méthodologie de développement choisie est SCRUM avec des sprints de 2 semaines. Nous avons structuré le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,Les tests réalisés montrent que notre solution atteint 94% de précision. Les performances obtenues dépassent les solutions existantes de 41%. L'interface utilisateur a été validée par 33 utilisateurs réels.,Ce travail a permis de développer une plateforme e-commerce pour artisans locaux qui répond efficacement à l'absence d'outils adaptés au contexte africain. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes.,Ce projet de fin d'études porte sur une plateforme e-commerce pour artisans locaux. La motivation principale est l'absence d'outils adaptés au contexte africain qui constitue un défi majeur. Nous proposons une solution basée sur machine learning et scikit-learn en suivant une approche SCRUM avec des sprints de 2 semaines. La méthodologie de développement choisie est SCRUM avec des sprints de 2 semaines. Nous avons structuré le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Les tests réalisés montrent que notre solution atteint 94% de précision. Les performances obtenues dépassent les solutions existantes de 41%. L'interface utilisateur a été validée par 33 utilisateurs réels. Ce travail a permis de développer une plateforme e-commerce pour artisans locaux qui répond efficacement à l'absence d'outils adaptés au contexte africain. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes.
ARCH-0099,Une application de covoiturage universitaire avec machine learning et scikit-learn,Web,2022,Etudiant_0099,L'objectif de cette étude est de résoudre le manque d'accessibilité aux services dans les zones rurales grâce à une application de covoiturage universitaire. Nous utilisons machine learning et scikit-learn combiné avec une étude de cas approfondie avec données réelles pour atteindre cet objectif.,"L'approche méthodologique retenue est une étude de cas approfondie avec données réelles. Elle se décline en 5 grandes étapes : analyse des besoins, conception, implémentation, tests et déploiement.",Les tests réalisés montrent que notre solution atteint 90% de précision. Les performances obtenues dépassent les solutions existantes de 39%. L'interface utilisateur a été validée par 20 utilisateurs réels.,Ce mémoire présente une application de covoiturage universitaire comme solution à le manque d'accessibilité aux services dans les zones rurales. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine.,"L'objectif de cette étude est de résoudre le manque d'accessibilité aux services dans les zones rurales grâce à une application de covoiturage universitaire. Nous utilisons machine learning et scikit-learn combiné avec une étude de cas approfondie avec données réelles pour atteindre cet objectif. L'approche méthodologique retenue est une étude de cas approfondie avec données réelles. Elle se décline en 5 grandes étapes : analyse des besoins, conception, implémentation, tests et déploiement. Les tests réalisés montrent que notre solution atteint 90% de précision. Les performances obtenues dépassent les solutions existantes de 39%. L'interface utilisateur a été validée par 20 utilisateurs réels. Ce mémoire présente une application de covoiturage universitaire comme solution à le manque d'accessibilité aux services dans les zones rurales. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0100,Un chatbot d'assistance médicale avec Flutter et Firebase,Web,2019,Etudiant_0100,"Dans le cadre de ce mémoire, nous proposons un chatbot d'assistance médicale. Face à la difficulté d'accès aux soins médicaux, nous avons choisi d'utiliser Flutter et Firebase comme solution principale. La méthodologie adoptée est le prototypage rapide et l'itération continue.",La méthodologie de développement choisie est le prototypage rapide et l'itération continue. Nous avons structuré le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,Les tests réalisés montrent que notre solution atteint 88% de précision. Les performances obtenues dépassent les solutions existantes de 21%. L'interface utilisateur a été validée par 21 utilisateurs réels.,Ce mémoire présente un chatbot d'assistance médicale comme solution à la difficulté d'accès aux soins médicaux. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine.,"Dans le cadre de ce mémoire, nous proposons un chatbot d'assistance médicale. Face à la difficulté d'accès aux soins médicaux, nous avons choisi d'utiliser Flutter et Firebase comme solution principale. La méthodologie adoptée est le prototypage rapide et l'itération continue. La méthodologie de développement choisie est le prototypage rapide et l'itération continue. Nous avons structuré le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Les tests réalisés montrent que notre solution atteint 88% de précision. Les performances obtenues dépassent les solutions existantes de 21%. L'interface utilisateur a été validée par 21 utilisateurs réels. Ce mémoire présente un chatbot d'assistance médicale comme solution à la difficulté d'accès aux soins médicaux. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0101,Un système de prédiction du décrochage scolaire avec deep learning et PyTorch,Mobile,2024,Etudiant_0101,Ce projet de fin d'études porte sur un système de prédiction du décrochage scolaire. La motivation principale est le manque de traçabilité dans les processus administratifs qui constitue un défi majeur. Nous proposons une solution basée sur deep learning et PyTorch en suivant une approche la recherche-action avec participation des utilisateurs finaux.,"L'approche méthodologique retenue est la recherche-action avec participation des utilisateurs finaux. Elle se décline en 5 grandes étapes : analyse des besoins, conception, implémentation, tests et déploiement.","Les expérimentations confirment la viabilité de notre approche avec 90% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 19% sur les métriques clés. Ces résultats ont été validés par une équipe de 38 experts du domaine.","En conclusion, nous avons conçu et implémenté un système de prédiction du décrochage scolaire. Notre solution apporte une réponse concrète à le manque de traçabilité dans les processus administratifs. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système.","Ce projet de fin d'études porte sur un système de prédiction du décrochage scolaire. La motivation principale est le manque de traçabilité dans les processus administratifs qui constitue un défi majeur. Nous proposons une solution basée sur deep learning et PyTorch en suivant une approche la recherche-action avec participation des utilisateurs finaux. L'approche méthodologique retenue est la recherche-action avec participation des utilisateurs finaux. Elle se décline en 5 grandes étapes : analyse des besoins, conception, implémentation, tests et déploiement. Les expérimentations confirment la viabilité de notre approche avec 90% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 19% sur les métriques clés. Ces résultats ont été validés par une équipe de 38 experts du domaine. En conclusion, nous avons conçu et implémenté un système de prédiction du décrochage scolaire. Notre solution apporte une réponse concrète à le manque de traçabilité dans les processus administratifs. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système."
ARCH-0102,Une application de paiement mobile sécurisée avec NLP et transformers BERT,Web,2022,Etudiant_0102,Ce travail vise à concevoir et implémenter une application de paiement mobile sécurisée en utilisant NLP et transformers BERT. La problématique principale est la lenteur des processus manuels actuels. Notre approche repose sur le prototypage rapide et l'itération continue.,"Pour réaliser ce projet, nous avons adopté le prototypage rapide et l'itération continue. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 6 itérations de durée égale.","Notre système a été évalué sur un jeu de données de 5203 enregistrements. Les résultats indiquent une amélioration de 16% par rapport à l'approche classique. Le temps de réponse moyen est de 89ms, ce qui répond aux exigences.",Ce mémoire présente une application de paiement mobile sécurisée comme solution à la lenteur des processus manuels actuels. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine.,"Ce travail vise à concevoir et implémenter une application de paiement mobile sécurisée en utilisant NLP et transformers BERT. La problématique principale est la lenteur des processus manuels actuels. Notre approche repose sur le prototypage rapide et l'itération continue. Pour réaliser ce projet, nous avons adopté le prototypage rapide et l'itération continue. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 6 itérations de durée égale. Notre système a été évalué sur un jeu de données de 5203 enregistrements. Les résultats indiquent une amélioration de 16% par rapport à l'approche classique. Le temps de réponse moyen est de 89ms, ce qui répond aux exigences. Ce mémoire présente une application de paiement mobile sécurisée comme solution à la lenteur des processus manuels actuels. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0103,Une application de covoiturage universitaire avec blockchain et smart contracts,IoT,2023,Etudiant_0103,Ce travail vise à concevoir et implémenter une application de covoiturage universitaire en utilisant blockchain et smart contracts. La problématique principale est les pertes financières dues aux erreurs humaines. Notre approche repose sur une étude de cas approfondie avec données réelles.,"Pour réaliser ce projet, nous avons adopté une étude de cas approfondie avec données réelles. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 4 itérations de durée égale.","Notre système a été évalué sur un jeu de données de 1513 enregistrements. Les résultats indiquent une amélioration de 31% par rapport à l'approche classique. Le temps de réponse moyen est de 280ms, ce qui répond aux exigences.",Ce travail a permis de développer une application de covoiturage universitaire qui répond efficacement à les pertes financières dues aux erreurs humaines. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes.,"Ce travail vise à concevoir et implémenter une application de covoiturage universitaire en utilisant blockchain et smart contracts. La problématique principale est les pertes financières dues aux erreurs humaines. Notre approche repose sur une étude de cas approfondie avec données réelles. Pour réaliser ce projet, nous avons adopté une étude de cas approfondie avec données réelles. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 4 itérations de durée égale. Notre système a été évalué sur un jeu de données de 1513 enregistrements. Les résultats indiquent une amélioration de 31% par rapport à l'approche classique. Le temps de réponse moyen est de 280ms, ce qui répond aux exigences. Ce travail a permis de développer une application de covoiturage universitaire qui répond efficacement à les pertes financières dues aux erreurs humaines. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes."
