id_memoire,titre,domaine,annee,auteur,introduction,methodologie,resultats,conclusion,texte_complet
ARCH-0116,Un systme de contrle d'accs biomtrique avec React et FastAPI,IoT,2019,Etudiant_0116,Ce travail vise  concevoir et implmenter un systme de contrle d'accs biomtrique en utilisant React et FastAPI. La problmatique principale est la difficult d'accs aux soins mdicaux. Notre approche repose sur SCRUM avec des sprints de 2 semaines.,"Pour raliser ce projet, nous avons adopt SCRUM avec des sprints de 2 semaines. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale.",Les tests raliss montrent que notre solution atteint 92% de prcision. Les performances obtenues dpassent les solutions existantes de 26%. L'interface utilisateur a t valide par 26 utilisateurs rels.,Ce travail a permis de dvelopper un systme de contrle d'accs biomtrique qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Ce travail vise  concevoir et implmenter un systme de contrle d'accs biomtrique en utilisant React et FastAPI. La problmatique principale est la difficult d'accs aux soins mdicaux. Notre approche repose sur SCRUM avec des sprints de 2 semaines. Pour raliser ce projet, nous avons adopt SCRUM avec des sprints de 2 semaines. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale. Les tests raliss montrent que notre solution atteint 92% de prcision. Les performances obtenues dpassent les solutions existantes de 26%. L'interface utilisateur a t valide par 26 utilisateurs rels. Ce travail a permis de dvelopper un systme de contrle d'accs biomtrique qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0117,Une plateforme de gestion des ressources humaines avec React et FastAPI,Cyber,2018,Etudiant_0117,Ce travail vise  concevoir et implmenter une plateforme de gestion des ressources humaines en utilisant React et FastAPI. La problmatique principale est la difficult d'accs aux soins mdicaux. Notre approche repose sur la recherche exprimentale avec validation empirique.,"Pour raliser ce projet, nous avons adopt la recherche exprimentale avec validation empirique. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 5 itrations de dure gale.","Les exprimentations confirment la viabilit de notre approche avec 85% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 41% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 39 experts du domaine.",Ce travail a permis de dvelopper une plateforme de gestion des ressources humaines qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Ce travail vise  concevoir et implmenter une plateforme de gestion des ressources humaines en utilisant React et FastAPI. La problmatique principale est la difficult d'accs aux soins mdicaux. Notre approche repose sur la recherche exprimentale avec validation empirique. Pour raliser ce projet, nous avons adopt la recherche exprimentale avec validation empirique. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 5 itrations de dure gale. Les exprimentations confirment la viabilit de notre approche avec 85% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 41% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 39 experts du domaine. Ce travail a permis de dvelopper une plateforme de gestion des ressources humaines qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0118,Une plateforme de gestion des ressources humaines avec deep learning et PyTorch,BDD,2020,Etudiant_0118,"Dans le cadre de ce mmoire, nous proposons une plateforme de gestion des ressources humaines. Face  la lenteur des processus manuels actuels, nous avons choisi d'utiliser deep learning et PyTorch comme solution principale. La mthodologie adopte est le prototypage rapide et l'itration continue.",La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,Les tests raliss montrent que notre solution atteint 90% de prcision. Les performances obtenues dpassent les solutions existantes de 44%. L'interface utilisateur a t valide par 29 utilisateurs rels.,Ce mmoire prsente une plateforme de gestion des ressources humaines comme solution  la lenteur des processus manuels actuels. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine.,"Dans le cadre de ce mmoire, nous proposons une plateforme de gestion des ressources humaines. Face  la lenteur des processus manuels actuels, nous avons choisi d'utiliser deep learning et PyTorch comme solution principale. La mthodologie adopte est le prototypage rapide et l'itration continue. La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les tests raliss montrent que notre solution atteint 90% de prcision. Les performances obtenues dpassent les solutions existantes de 44%. L'interface utilisateur a t valide par 29 utilisateurs rels. Ce mmoire prsente une plateforme de gestion des ressources humaines comme solution  la lenteur des processus manuels actuels. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0119,Un systme de dtection de fraude bancaire avec Flutter et Firebase,BDD,2021,Etudiant_0119,Ce travail vise  concevoir et implmenter un systme de dtection de fraude bancaire en utilisant Flutter et Firebase. La problmatique principale est l'absence d'outils adapts au contexte africain. Notre approche repose sur le prototypage rapide et l'itration continue.,"L'approche mthodologique retenue est le prototypage rapide et l'itration continue. Elle se dcline en 5 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.","Notre systme a t valu sur un jeu de donnes de 7659 enregistrements. Les rsultats indiquent une amlioration de 40% par rapport  l'approche classique. Le temps de rponse moyen est de 254ms, ce qui rpond aux exigences.",Ce mmoire prsente un systme de dtection de fraude bancaire comme solution  l'absence d'outils adapts au contexte africain. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine.,"Ce travail vise  concevoir et implmenter un systme de dtection de fraude bancaire en utilisant Flutter et Firebase. La problmatique principale est l'absence d'outils adapts au contexte africain. Notre approche repose sur le prototypage rapide et l'itration continue. L'approche mthodologique retenue est le prototypage rapide et l'itration continue. Elle se dcline en 5 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Notre systme a t valu sur un jeu de donnes de 7659 enregistrements. Les rsultats indiquent une amlioration de 40% par rapport  l'approche classique. Le temps de rponse moyen est de 254ms, ce qui rpond aux exigences. Ce mmoire prsente un systme de dtection de fraude bancaire comme solution  l'absence d'outils adapts au contexte africain. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0120,Un systme de surveillance de la qualit de l'air avec Django et PostgreSQL,IoT,2018,Etudiant_0120,L'objectif de cette tude est de rsoudre le manque de traabilit dans les processus administratifs grce  un systme de surveillance de la qualit de l'air. Nous utilisons Django et PostgreSQL combin avec une tude de cas approfondie avec donnes relles pour atteindre cet objectif.,"L'approche mthodologique retenue est une tude de cas approfondie avec donnes relles. Elle se dcline en 5 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.",Les tests raliss montrent que notre solution atteint 93% de prcision. Les performances obtenues dpassent les solutions existantes de 17%. L'interface utilisateur a t valide par 37 utilisateurs rels.,"En conclusion, nous avons conu et implment un systme de surveillance de la qualit de l'air. Notre solution apporte une rponse concrte  le manque de traabilit dans les processus administratifs. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","L'objectif de cette tude est de rsoudre le manque de traabilit dans les processus administratifs grce  un systme de surveillance de la qualit de l'air. Nous utilisons Django et PostgreSQL combin avec une tude de cas approfondie avec donnes relles pour atteindre cet objectif. L'approche mthodologique retenue est une tude de cas approfondie avec donnes relles. Elle se dcline en 5 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les tests raliss montrent que notre solution atteint 93% de prcision. Les performances obtenues dpassent les solutions existantes de 17%. L'interface utilisateur a t valide par 37 utilisateurs rels. En conclusion, nous avons conu et implment un systme de surveillance de la qualit de l'air. Notre solution apporte une rponse concrte  le manque de traabilit dans les processus administratifs. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
ARCH-0121,Une plateforme de tlmdecine avec Docker et Kubernetes,Cloud,2020,Etudiant_0121,Ce projet de fin d'tudes porte sur une plateforme de tlmdecine. La motivation principale est l'absence d'outils adapts au contexte africain qui constitue un dfi majeur. Nous proposons une solution base sur Docker et Kubernetes en suivant une approche le prototypage rapide et l'itration continue.,"L'approche mthodologique retenue est le prototypage rapide et l'itration continue. Elle se dcline en 6 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.",Les tests raliss montrent que notre solution atteint 94% de prcision. Les performances obtenues dpassent les solutions existantes de 26%. L'interface utilisateur a t valide par 38 utilisateurs rels.,"En conclusion, nous avons conu et implment une plateforme de tlmdecine. Notre solution apporte une rponse concrte  l'absence d'outils adapts au contexte africain. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Ce projet de fin d'tudes porte sur une plateforme de tlmdecine. La motivation principale est l'absence d'outils adapts au contexte africain qui constitue un dfi majeur. Nous proposons une solution base sur Docker et Kubernetes en suivant une approche le prototypage rapide et l'itration continue. L'approche mthodologique retenue est le prototypage rapide et l'itration continue. Elle se dcline en 6 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les tests raliss montrent que notre solution atteint 94% de prcision. Les performances obtenues dpassent les solutions existantes de 26%. L'interface utilisateur a t valide par 38 utilisateurs rels. En conclusion, nous avons conu et implment une plateforme de tlmdecine. Notre solution apporte une rponse concrte  l'absence d'outils adapts au contexte africain. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
ARCH-0122,Un systme de contrle d'accs biomtrique avec Python et TensorFlow,Web,2019,Etudiant_0122,L'objectif de cette tude est de rsoudre le manque d'accessibilit aux services dans les zones rurales grce  un systme de contrle d'accs biomtrique. Nous utilisons Python et TensorFlow combin avec une tude de cas approfondie avec donnes relles pour atteindre cet objectif.,"L'approche mthodologique retenue est une tude de cas approfondie avec donnes relles. Elle se dcline en 4 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.",Les tests raliss montrent que notre solution atteint 84% de prcision. Les performances obtenues dpassent les solutions existantes de 42%. L'interface utilisateur a t valide par 48 utilisateurs rels.,Ce travail a permis de dvelopper un systme de contrle d'accs biomtrique qui rpond efficacement  le manque d'accessibilit aux services dans les zones rurales. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"L'objectif de cette tude est de rsoudre le manque d'accessibilit aux services dans les zones rurales grce  un systme de contrle d'accs biomtrique. Nous utilisons Python et TensorFlow combin avec une tude de cas approfondie avec donnes relles pour atteindre cet objectif. L'approche mthodologique retenue est une tude de cas approfondie avec donnes relles. Elle se dcline en 4 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les tests raliss montrent que notre solution atteint 84% de prcision. Les performances obtenues dpassent les solutions existantes de 42%. L'interface utilisateur a t valide par 48 utilisateurs rels. Ce travail a permis de dvelopper un systme de contrle d'accs biomtrique qui rpond efficacement  le manque d'accessibilit aux services dans les zones rurales. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0123,Un systme de prdiction du dcrochage scolaire avec Docker et Kubernetes,Cyber,2022,Etudiant_0123,Ce travail vise  concevoir et implmenter un systme de prdiction du dcrochage scolaire en utilisant Docker et Kubernetes. La problmatique principale est la difficult d'accs aux soins mdicaux. Notre approche repose sur une tude de cas approfondie avec donnes relles.,"L'approche mthodologique retenue est une tude de cas approfondie avec donnes relles. Elle se dcline en 4 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.","Les exprimentations confirment la viabilit de notre approche avec 94% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 45% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 33 experts du domaine.",Ce travail a permis de dvelopper un systme de prdiction du dcrochage scolaire qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Ce travail vise  concevoir et implmenter un systme de prdiction du dcrochage scolaire en utilisant Docker et Kubernetes. La problmatique principale est la difficult d'accs aux soins mdicaux. Notre approche repose sur une tude de cas approfondie avec donnes relles. L'approche mthodologique retenue est une tude de cas approfondie avec donnes relles. Elle se dcline en 4 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les exprimentations confirment la viabilit de notre approche avec 94% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 45% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 33 experts du domaine. Ce travail a permis de dvelopper un systme de prdiction du dcrochage scolaire qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0124,Un systme de surveillance de la qualit de l'air avec machine learning et scikit-learn,Mobile,2024,Etudiant_0124,"Dans le cadre de ce mmoire, nous proposons un systme de surveillance de la qualit de l'air. Face  la difficult d'accs aux soins mdicaux, nous avons choisi d'utiliser machine learning et scikit-learn comme solution principale. La mthodologie adopte est le prototypage rapide et l'itration continue.",La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,"Les exprimentations confirment la viabilit de notre approche avec 85% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 30% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 43 experts du domaine.",Ce travail a permis de dvelopper un systme de surveillance de la qualit de l'air qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Dans le cadre de ce mmoire, nous proposons un systme de surveillance de la qualit de l'air. Face  la difficult d'accs aux soins mdicaux, nous avons choisi d'utiliser machine learning et scikit-learn comme solution principale. La mthodologie adopte est le prototypage rapide et l'itration continue. La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les exprimentations confirment la viabilit de notre approche avec 85% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 30% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 43 experts du domaine. Ce travail a permis de dvelopper un systme de surveillance de la qualit de l'air qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0125,Une application de paiement mobile scurise avec deep learning et PyTorch,BDD,2018,Etudiant_0125,L'objectif de cette tude est de rsoudre le cot lev des solutions existantes sur le march grce  une application de paiement mobile scurise. Nous utilisons deep learning et PyTorch combin avec la recherche-action avec participation des utilisateurs finaux pour atteindre cet objectif.,"L'approche mthodologique retenue est la recherche-action avec participation des utilisateurs finaux. Elle se dcline en 6 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.",Les tests raliss montrent que notre solution atteint 83% de prcision. Les performances obtenues dpassent les solutions existantes de 19%. L'interface utilisateur a t valide par 14 utilisateurs rels.,Ce mmoire prsente une application de paiement mobile scurise comme solution  le cot lev des solutions existantes sur le march. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine.,"L'objectif de cette tude est de rsoudre le cot lev des solutions existantes sur le march grce  une application de paiement mobile scurise. Nous utilisons deep learning et PyTorch combin avec la recherche-action avec participation des utilisateurs finaux pour atteindre cet objectif. L'approche mthodologique retenue est la recherche-action avec participation des utilisateurs finaux. Elle se dcline en 6 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les tests raliss montrent que notre solution atteint 83% de prcision. Les performances obtenues dpassent les solutions existantes de 19%. L'interface utilisateur a t valide par 14 utilisateurs rels. Ce mmoire prsente une application de paiement mobile scurise comme solution  le cot lev des solutions existantes sur le march. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0126,Un systme de prdiction du dcrochage scolaire avec Docker et Kubernetes,Rseau,2024,Etudiant_0126,L'objectif de cette tude est de rsoudre la difficult d'accs aux soins mdicaux grce  un systme de prdiction du dcrochage scolaire. Nous utilisons Docker et Kubernetes combin avec SCRUM avec des sprints de 2 semaines pour atteindre cet objectif.,"Pour raliser ce projet, nous avons adopt SCRUM avec des sprints de 2 semaines. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 4 itrations de dure gale.","Les exprimentations confirment la viabilit de notre approche avec 85% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 40% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 33 experts du domaine.",Ce travail a permis de dvelopper un systme de prdiction du dcrochage scolaire qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"L'objectif de cette tude est de rsoudre la difficult d'accs aux soins mdicaux grce  un systme de prdiction du dcrochage scolaire. Nous utilisons Docker et Kubernetes combin avec SCRUM avec des sprints de 2 semaines pour atteindre cet objectif. Pour raliser ce projet, nous avons adopt SCRUM avec des sprints de 2 semaines. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 4 itrations de dure gale. Les exprimentations confirment la viabilit de notre approche avec 85% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 40% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 33 experts du domaine. Ce travail a permis de dvelopper un systme de prdiction du dcrochage scolaire qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0127,Un moteur de recommandation de cours avec Flutter et Firebase,Cloud,2023,Etudiant_0127,L'objectif de cette tude est de rsoudre le manque de traabilit dans les processus administratifs grce  un moteur de recommandation de cours. Nous utilisons Flutter et Firebase combin avec SCRUM avec des sprints de 2 semaines pour atteindre cet objectif.,"L'approche mthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se dcline en 5 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.","Notre systme a t valu sur un jeu de donnes de 1912 enregistrements. Les rsultats indiquent une amlioration de 19% par rapport  l'approche classique. Le temps de rponse moyen est de 83ms, ce qui rpond aux exigences.","En conclusion, nous avons conu et implment un moteur de recommandation de cours. Notre solution apporte une rponse concrte  le manque de traabilit dans les processus administratifs. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","L'objectif de cette tude est de rsoudre le manque de traabilit dans les processus administratifs grce  un moteur de recommandation de cours. Nous utilisons Flutter et Firebase combin avec SCRUM avec des sprints de 2 semaines pour atteindre cet objectif. L'approche mthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se dcline en 5 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Notre systme a t valu sur un jeu de donnes de 1912 enregistrements. Les rsultats indiquent une amlioration de 19% par rapport  l'approche classique. Le temps de rponse moyen est de 83ms, ce qui rpond aux exigences. En conclusion, nous avons conu et implment un moteur de recommandation de cours. Notre solution apporte une rponse concrte  le manque de traabilit dans les processus administratifs. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
ARCH-0128,Une plateforme de gestion des ressources humaines avec deep learning et PyTorch,Cyber,2024,Etudiant_0128,Ce travail vise  concevoir et implmenter une plateforme de gestion des ressources humaines en utilisant deep learning et PyTorch. La problmatique principale est les pertes financires dues aux erreurs humaines. Notre approche repose sur une tude de cas approfondie avec donnes relles.,La mthodologie de dveloppement choisie est une tude de cas approfondie avec donnes relles. Nous avons structur le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,"Les exprimentations confirment la viabilit de notre approche avec 82% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 29% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 39 experts du domaine.",Ce travail a permis de dvelopper une plateforme de gestion des ressources humaines qui rpond efficacement  les pertes financires dues aux erreurs humaines. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Ce travail vise  concevoir et implmenter une plateforme de gestion des ressources humaines en utilisant deep learning et PyTorch. La problmatique principale est les pertes financires dues aux erreurs humaines. Notre approche repose sur une tude de cas approfondie avec donnes relles. La mthodologie de dveloppement choisie est une tude de cas approfondie avec donnes relles. Nous avons structur le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les exprimentations confirment la viabilit de notre approche avec 82% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 29% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 39 experts du domaine. Ce travail a permis de dvelopper une plateforme de gestion des ressources humaines qui rpond efficacement  les pertes financires dues aux erreurs humaines. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0129,Un moteur de recommandation de cours avec machine learning et scikit-learn,Web,2020,Etudiant_0129,"Dans le cadre de ce mmoire, nous proposons un moteur de recommandation de cours. Face  la lenteur des processus manuels actuels, nous avons choisi d'utiliser machine learning et scikit-learn comme solution principale. La mthodologie adopte est SCRUM avec des sprints de 2 semaines.","Pour raliser ce projet, nous avons adopt SCRUM avec des sprints de 2 semaines. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 4 itrations de dure gale.",Les tests raliss montrent que notre solution atteint 90% de prcision. Les performances obtenues dpassent les solutions existantes de 44%. L'interface utilisateur a t valide par 24 utilisateurs rels.,"En conclusion, nous avons conu et implment un moteur de recommandation de cours. Notre solution apporte une rponse concrte  la lenteur des processus manuels actuels. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Dans le cadre de ce mmoire, nous proposons un moteur de recommandation de cours. Face  la lenteur des processus manuels actuels, nous avons choisi d'utiliser machine learning et scikit-learn comme solution principale. La mthodologie adopte est SCRUM avec des sprints de 2 semaines. Pour raliser ce projet, nous avons adopt SCRUM avec des sprints de 2 semaines. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 4 itrations de dure gale. Les tests raliss montrent que notre solution atteint 90% de prcision. Les performances obtenues dpassent les solutions existantes de 44%. L'interface utilisateur a t valide par 24 utilisateurs rels. En conclusion, nous avons conu et implment un moteur de recommandation de cours. Notre solution apporte une rponse concrte  la lenteur des processus manuels actuels. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
ARCH-0130,Un systme de gestion des stocks intelligents avec blockchain et smart contracts,IoT,2024,Etudiant_0130,L'objectif de cette tude est de rsoudre l'absence d'outils adapts au contexte africain grce  un systme de gestion des stocks intelligents. Nous utilisons blockchain et smart contracts combin avec la recherche exprimentale avec validation empirique pour atteindre cet objectif.,"L'approche mthodologique retenue est la recherche exprimentale avec validation empirique. Elle se dcline en 3 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.","Les exprimentations confirment la viabilit de notre approche avec 85% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 33% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 47 experts du domaine.",Ce mmoire prsente un systme de gestion des stocks intelligents comme solution  l'absence d'outils adapts au contexte africain. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine.,"L'objectif de cette tude est de rsoudre l'absence d'outils adapts au contexte africain grce  un systme de gestion des stocks intelligents. Nous utilisons blockchain et smart contracts combin avec la recherche exprimentale avec validation empirique pour atteindre cet objectif. L'approche mthodologique retenue est la recherche exprimentale avec validation empirique. Elle se dcline en 3 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les exprimentations confirment la viabilit de notre approche avec 85% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 33% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 47 experts du domaine. Ce mmoire prsente un systme de gestion des stocks intelligents comme solution  l'absence d'outils adapts au contexte africain. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0131,Un systme d'archivage intelligent de documents avec NLP et transformers BERT,IA,2021,Etudiant_0131,Ce travail vise  concevoir et implmenter un systme d'archivage intelligent de documents en utilisant NLP et transformers BERT. La problmatique principale est la lenteur des processus manuels actuels. Notre approche repose sur SCRUM avec des sprints de 2 semaines.,La mthodologie de dveloppement choisie est SCRUM avec des sprints de 2 semaines. Nous avons structur le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,"Les exprimentations confirment la viabilit de notre approche avec 86% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 39% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 46 experts du domaine.",Ce mmoire prsente un systme d'archivage intelligent de documents comme solution  la lenteur des processus manuels actuels. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine.,"Ce travail vise  concevoir et implmenter un systme d'archivage intelligent de documents en utilisant NLP et transformers BERT. La problmatique principale est la lenteur des processus manuels actuels. Notre approche repose sur SCRUM avec des sprints de 2 semaines. La mthodologie de dveloppement choisie est SCRUM avec des sprints de 2 semaines. Nous avons structur le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les exprimentations confirment la viabilit de notre approche avec 86% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 39% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 46 experts du domaine. Ce mmoire prsente un systme d'archivage intelligent de documents comme solution  la lenteur des processus manuels actuels. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine."
