id_soumission,type_reel,source_plagiat,niveau_plagiat,introduction,methodologie,resultats,conclusion,texte_complet
NEW-LEG-008,PLAGIAT_LEGER,ARCH-0046,leger,Ce travail vise concevoir et implmenter une plateforme de gestion des ressources humaines en utilisant Flutter et Firebase. La problmatique principale est le manque d'accessibilit aux services dans les zones rurales. Notre approche repose sur le prototypage rapide et l'itration continue.,"L'approche mthodologique retenue est le prototypage rapide et l'itration continue. Elle se dcline en 3 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.","Notre systme a t valu sur un jeu de informations de 1629 enregistrements. Les performances indiquent une amlioration de 28% par rapport l'approche classique. Le temps de rponse moyen est de 309ms, ce qui rpond aux exigences.",Ce mmoire prsente une systme de gestion des ressources humaines comme solution le manque d'accessibilit aux services dans les zones rurales. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine.,"Ce travail vise concevoir et implmenter une plateforme de gestion des ressources humaines en utilisant Flutter et Firebase. La problmatique principale est le manque d'accessibilit aux services dans les zones rurales. Notre approche repose sur le prototypage rapide et l'itration continue. L'approche mthodologique retenue est le prototypage rapide et l'itration continue. Elle se dcline en 3 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Notre systme a t valu sur un jeu de donnes de 1629 enregistrements. Les rsultats indiquent une amlioration de 28% par rapport l'approche classique. Le temps de rponse moyen est de 309ms, ce qui rpond aux exigences. Ce mmoire prsente une plateforme de gestion des ressources humaines comme solution le manque d'accessibilit aux services dans les zones rurales. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine."
NEW-LEG-009,PLAGIAT_LEGER,ARCH-0097,leger,L'objectif de cette tude est de traiter le cot lev des solutions existantes sur le march grce une plateforme e-commerce pour artisans locaux. Nous utilisons blockchain et smart contracts combin avec la recherche-action avec participation des utilisateurs finaux finaux pour atteindre cet objectif.,La mthodologie de dveloppement choisie est la recherche-action avec participation des utilisateurs finaux. Nous avons structur le travail en 6 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,"Les exprimentations confirment la viabilit de notre approche avec 81% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 28% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 11 experts du domaine.","En conclusion, nous avons conu et implment une plateforme e-commerce pour artisans locaux. Notre solution apporte une rponse concrte le cot lev des solutions existantes sur le march. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","L'objectif de cette tude est de rsoudre le cot lev des solutions existantes sur le march grce une plateforme e-commerce pour artisans locaux. Nous utilisons blockchain et smart contracts combin avec la recherche-action avec participation des utilisateurs finaux pour atteindre cet objectif. La mthodologie de dveloppement choisie est la recherche-action avec participation des utilisateurs finaux. Nous avons structur le travail en 6 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les exprimentations confirment la viabilit de notre approche avec 81% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 28% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 11 experts du domaine. En conclusion, nous avons conu et implment une plateforme e-commerce pour artisans locaux. Notre solution apporte une rponse concrte le cot lev des solutions existantes sur le march. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
NEW-LEG-010,PLAGIAT_LEGER,ARCH-0040,leger,Ce travail vise dvelopper et raliser un systme de dtection de fraude bancaire en utilisant Flutter et Firebase. La problmatique principale est les pertes financires dues aux erreurs humaines. Notre approche repose sur une tude de cas approfondie avec donnes relles.,"L'approche mthodologique retenue est une tude de cas approfondie avec donnes relles. Elle se dcline en 6 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.","Notre outil a t valu sur un jeu de donnes de 5392 enregistrements. Les rsultats indiquent une amlioration de 45% par rapport l'approche classique. Le temps de rponse moyen est de 435ms, ce qui rpond aux exigences.","En conclusion, nous avons conu et implment un systme de dtection de fraude bancaire. Notre solution apporte une rponse concrte les pertes financires dues aux erreurs humaines. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Ce travail vise concevoir et implmenter un systme de dtection de fraude bancaire en utilisant Flutter et Firebase. La problmatique principale est les pertes financires dues aux erreurs humaines. Notre approche repose sur une tude de cas approfondie avec donnes relles. L'approche mthodologique retenue est une tude de cas approfondie avec donnes relles. Elle se dcline en 6 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Notre systme a t valu sur un jeu de donnes de 5392 enregistrements. Les rsultats indiquent une amlioration de 45% par rapport l'approche classique. Le temps de rponse moyen est de 435ms, ce qui rpond aux exigences. En conclusion, nous avons conu et implment un outil de dtection de fraude bancaire. Notre solution apporte une rponse concrte les pertes financires dues aux erreurs humaines. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
NEW-LEG-011,PLAGIAT_LEGER,ARCH-0172,leger,Ce travail vise concevoir et implmenter un outil d'analyse de sentiment sur les rseaux sociaux en utilisant Flutter et Firebase. La problmatique principale est le manque d'accessibilit aux services dans les zones rurales. Notre mthode repose sur la recherche exprimentale avec validation empirique.,La mthodologie de dveloppement choisie est la recherche exprimentale avec validation empirique. Nous avons structur le travail en 6 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,"Notre systme a t valu sur un jeu de donnes de 8416 enregistrements. Les rsultats indiquent une amlioration de 34% par rapport l'approche classique. Le temps de rponse moyen est de 387ms, ce qui rpond aux exigences.","En conclusion, nous avons conu et implment un outil d'analyse de sentiment sur les rseaux sociaux. Notre solution apporte une rponse concrte le manque d'accessibilit aux services dans les zones rurales. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Ce travail vise concevoir et implmenter un outil d'analyse de sentiment sur les rseaux sociaux en utilisant Flutter et Firebase. La problmatique principale est le manque d'accessibilit aux services dans les zones rurales. Notre approche repose sur la recherche exprimentale avec validation empirique. La mthodologie de dveloppement choisie est la recherche exprimentale avec validation empirique. Nous avons structur le travail en 6 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Notre systme a t valu sur un jeu de donnes de 8416 enregistrements. Les rsultats indiquent une amlioration de 34% par rapport l'approche classique. Le temps de rponse moyen est de 387ms, ce qui rpond aux exigences. En conclusion, nous avons conu et implment un outil d'analyse de sentiment sur les rseaux sociaux. Notre solution apporte une rponse concrte le manque d'accessibilit aux services dans les zones rurales. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du outil"
NEW-LEG-012,PLAGIAT_LEGER,ARCH-0118,leger,"Dans le cadre de ce mmoire, nous proposons une plateforme de gestion des ressources humaines. Face la lenteur des processus manuels actuels, nous avons choisi d'utiliser deep learning et PyTorch comme solution principale. La mthodologie adopte est le prototypage rapide et l'itration continue.",La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,Les tests raliss montrent que notre solution atteint 90% de prcision. Les performances obtenues dpassent les solutions existantes de 44%. L'interface utilisateur a t valide par 29 utilisateurs finaux rels.,Ce mmoire prsente une plateforme de gestion des ressources humaines comme solution la lenteur des processus manuels actuels. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine.,"Dans le cadre de ce mmoire, nous proposons une systme de gestion des ressources humaines. Face la lenteur des processus manuels actuels, nous avons choisi d'utiliser deep learning et PyTorch comme solution principale. La mthodologie adopte est le prototypage rapide et l'itration continue. La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les tests raliss indiquent que notre solution atteint 90% de prcision. Les performances obtenues dpassent les solutions existantes de 44%. L'interface utilisateur a t valide par 29 utilisateurs finaux rels. Ce mmoire prsente une plateforme de gestion des ressources humaines comme solution la lenteur des processus manuels actuels. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine."
NEW-LEG-013,PLAGIAT_LEGER,ARCH-0035,leger,"Dans le cadre de ce mmoire, nous proposons un systme de contrle d'accs biomtrique. Face la difficult d'accs aux soins mdicaux, nous avons choisi d'utiliser NLP et transformers BERT comme solution principale. La mthodologie adopte est SCRUM avec des sprints de 2 semaines.","L'approche mthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se dcline en 5 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.",Les tests raliss montrent que notre solution atteint 86% de prcision. Les performances obtenues dpassent les solutions existantes de 19%. L'interface utilisateur a t valide par 11 utilisateurs rels.,"En conclusion, nous avons conu et implment un systme de contrle d'accs biomtrique. Notre solution apporte une rponse concrte la difficult d'accs aux soins mdicaux. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Dans le cadre de ce mmoire, nous proposons un systme de contrle d'accs biomtrique. Face la difficult d'accs aux soins mdicaux, nous avons choisi d'utiliser NLP et transformers BERT comme solution principale. La mthodologie adopte est SCRUM avec des sprints de 2 semaines. L'approche mthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se dcline en 5 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les tests raliss montrent que notre solution atteint 86% de prcision. Les performances obtenues dpassent les solutions existantes de 19%. L'interface utilisateur a t valide par 11 utilisateurs rels. En conclusion, nous avons conu et implment un systme de contrle d'accs biomtrique. Notre solution apporte une rponse concrte la difficult d'accs aux soins mdicaux. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
NEW-LEG-014,PLAGIAT_LEGER,ARCH-0163,leger,L'objectif de cette tude est de rsoudre la difficult d'accs aux soins mdicaux grce un outil d'archivage intelligent de documents. Nous utilisons NLP et transformers BERT combin avec la recherche-action avec participation des utilisateurs finaux pour atteindre cet objectif.,La mthodologie de dveloppement choisie est la recherche-action avec participation des utilisateurs finaux finaux. Nous avons structur le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,Les tests raliss montrent que notre solution atteint 96% de prcision. Les performances obtenues dpassent les solutions existantes de 22%. L'interface utilisateur a t valide par 36 utilisateurs rels.,Ce travail a permis de construire un systme d'archivage intelligent de documents qui rpond efficacement la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension d'autres contextes.,L'objectif de cette tude est de rsoudre la difficult d'accs aux soins mdicaux grce un systme d'archivage intelligent de documents. Nous utilisons NLP et transformers BERT combin avec la recherche-action avec participation des utilisateurs finaux finaux pour atteindre cet objectif. La mthodologie de dveloppement choisie est la recherche-action avec participation des utilisateurs finaux. Nous avons structur le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les tests raliss montrent que notre solution atteint 96% de prcision. Les performances obtenues dpassent les solutions existantes de 22%. L'interface utilisateur a t valide par 36 utilisateurs rels. Ce travail a permis de dvelopper un systme d'archivage intelligent de documents qui rpond efficacement la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension d'autres contextes.
NEW-LEG-015,PLAGIAT_LEGER,ARCH-0078,leger,Ce travail vise concevoir et implmenter un outil d'analyse de sentiment sur les rseaux sociaux en utilisant Docker et Kubernetes. La problmatique principale est le manque d'accessibilit aux services dans les zones rurales. Notre approche repose sur une tude de cas approfondie avec informations relles.,La mthodologie de dveloppement choisie est une tude de cas approfondie avec donnes relles. Nous avons structur le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,"Les exprimentations confirment la viabilit de notre approche avec 92% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 45% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 45 experts du domaine.","En conclusion, nous avons conu et implment un outil d'analyse de sentiment sur les rseaux sociaux. Notre rponse apporte une rponse concrte le manque d'accessibilit aux services dans les zones rurales. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Ce travail vise concevoir et implmenter un outil d'analyse de sentiment sur les rseaux sociaux en utilisant Docker et Kubernetes. La problmatique principale est le manque d'accessibilit aux services dans les zones rurales. Notre approche repose sur une tude de cas approfondie avec donnes relles. La mthodologie de dveloppement choisie est une tude de cas approfondie avec donnes relles. Nous avons structur le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les exprimentations confirment la viabilit de notre mthode avec 92% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 45% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 45 experts du domaine. En conclusion, nous avons conu et implment un outil d'analyse de sentiment sur les rseaux sociaux. Notre solution apporte une rponse concrte le manque d'accessibilit aux services dans les zones rurales. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
NEW-PART-001,PLAGIAT_PARTIEL,ARCH-0044,partiel,"Dans le cadre de ce mmoire, nous proposons un outil de contrle d'accs biomtrique. Face la lenteur des processus manuels actuels, nous avons choisi d'utiliser Python et TensorFlow comme rponse principale. La mthodologie adopte est la recherche exprimentale avec validation empirique.",La mthodologie de dveloppement choisie est la recherche exprimentale avec validation empirique. Nous avons structur le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,Les tests raliss montrent que notre rponse atteint 84% de prcision. Les performances obtenues dpassent les solutions existantes de 30%. L'interface utilisateur a t valide par 17 utilisateurs rels.,"En conclusion, nous avons conu et implment un outil de contrle d'accs biomtrique. Notre rponse apporte une rponse concrte la lenteur des processus manuels actuels. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du outil","Dans le cadre de ce mmoire, nous proposons un outil de contrle d'accs biomtrique. Face la lenteur des processus manuels actuels, nous avons choisi d'utiliser Python et TensorFlow comme rponse principale. La mthodologie adopte est la recherche exprimentale avec validation empirique. La mthodologie de dveloppement choisie est la recherche exprimentale avec validation empirique. Nous avons structur le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les tests raliss montrent que notre rponse atteint 84% de prcision. Les performances obtenues dpassent les solutions existantes de 30%. L'interface utilisateur a t valide par 17 utilisateurs rels. En conclusion, nous avons conu et implment un outil de contrle d'accs biomtrique. Notre rponse apporte une rponse concrte la lenteur des processus manuels actuels. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
NEW-PART-002,PLAGIAT_PARTIEL,ARCH-0013,partiel,Ce projet de fin d'tudes porte sur un systme de vote lectronique. La motivation principale est la scurit insuffisante des donnes personnelles qui constitue un dfi majeur. Nous proposons une rponse base sur blockchain et smart contracts en suivant une approche le prototypage rapide et l'itration continue.,La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,"Les exprimentations confirment la viabilit de notre approche avec 89% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 27% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 33 experts du domaine.","En conclusion, nous avons conu et implment un systme de vote lectronique. Notre rponse apporte une rponse concrte la scurit insuffisante des donnes personnelles. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Ce projet de fin d'tudes porte sur un outil de vote lectronique. La motivation principale est la scurit insuffisante des donnes personnelles qui constitue un dfi majeur. Nous proposons une solution base sur blockchain et smart contracts en suivant une mthode le prototypage rapide et l'itration continue. La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les exprimentations confirment la viabilit de notre mthode avec 89% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 27% sur les mtriques cls. Ces performances ont t valids par une quipe de 33 experts du domaine. En conclusion, nous avons conu et implment un systme de vote lectronique. Notre rponse apporte une rponse concrte la scurit insuffisante des informations personnelles. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
NEW-PART-003,PLAGIAT_PARTIEL,ARCH-0143,partiel,"Dans le cadre de ce mmoire, nous proposons un systme de prdiction du dcrochage scolaire. Face le manque de traabilit dans les processus administratifs, nous avons choisi d'utiliser NLP et transformers BERT comme solution principale. La mthodologie adopte est SCRUM avec des sprints de 2 semaines.","L'approche mthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se dcline en 4 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.","Les exprimentations confirment la viabilit de notre mthode avec 90% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 36% sur les mtriques cls. Ces performances ont t valids par une quipe de 40 experts du domaine.","En conclusion, nous avons conu et implment un systme de prdiction du dcrochage scolaire. Notre rponse apporte une rponse concrte le manque de traabilit dans les processus administratifs. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Dans le cadre de ce mmoire, nous proposons un systme de prdiction du dcrochage scolaire. Face le manque de traabilit dans les processus administratifs, nous avons choisi d'utiliser NLP et transformers BERT comme solution principale. La mthodologie adopte est SCRUM avec des sprints de 2 semaines. L'approche mthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se dcline en 4 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les exprimentations confirment la viabilit de notre mthode avec 90% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 36% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 40 experts du domaine. En conclusion, nous avons conu et implment un outil de prdiction du dcrochage scolaire. Notre rponse apporte une rponse concrte le manque de traabilit dans les processus administratifs. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du outil"
NEW-PART-004,PLAGIAT_PARTIEL,ARCH-0144,partiel,L'objectif de cette tude est de traiter la difficult d'accs aux soins mdicaux grce un systme d'archivage intelligent de documents. Nous utilisons blockchain et smart contracts combin avec la recherche-action avec participation des utilisateurs finaux pour atteindre cet objectif.,"L'approche mthodologique retenue est la recherche-action avec participation des utilisateurs finaux finaux. Elle se dcline en 5 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.","Les exprimentations confirment la viabilit de notre approche avec 95% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 21% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 25 experts du domaine.","En conclusion, nous avons conu et implment un systme d'archivage intelligent de documents. Notre rponse apporte une rponse concrte la difficult d'accs aux soins mdicaux. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du outil","L'objectif de cette tude est de rsoudre la difficult d'accs aux soins mdicaux grce un systme d'archivage intelligent de documents. Nous utilisons blockchain et smart contracts combin avec la recherche-action avec participation des utilisateurs finaux finaux pour atteindre cet objectif. L'approche mthodologique retenue est la recherche-action avec participation des utilisateurs finaux finaux. Elle se dcline en 5 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les exprimentations confirment la viabilit de notre mthode avec 95% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 21% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 25 experts du domaine. En conclusion, nous avons conu et implment un systme d'archivage intelligent de documents. Notre rponse apporte une rponse concrte la difficult d'accs aux soins mdicaux. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du outil"
NEW-PART-005,PLAGIAT_PARTIEL,ARCH-0198,partiel,"Dans le cadre de ce mmoire, nous proposons un systme de dtection de fraude bancaire. Face la lenteur des processus manuels actuels, nous avons choisi d'utiliser Docker et Kubernetes comme rponse principale. La mthodologie adopte est une tude de cas approfondie avec informations relles.",La mthodologie de dveloppement choisie est une tude de cas approfondie avec donnes relles. Nous avons structur le travail en 6 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,"Les exprimentations confirment la viabilit de notre mthode avec 96% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 35% sur les mtriques cls. Ces performances ont t valids par une quipe de 41 experts du domaine.","En conclusion, nous avons conu et implment un systme de dtection de fraude bancaire. Notre solution apporte une rponse concrte la lenteur des processus manuels actuels. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du outil","Dans le cadre de ce mmoire, nous proposons un outil de dtection de fraude bancaire. Face la lenteur des processus manuels actuels, nous avons choisi d'utiliser Docker et Kubernetes comme rponse principale. La mthodologie adopte est une tude de cas approfondie avec informations relles. La mthodologie de dveloppement choisie est une tude de cas approfondie avec informations relles. Nous avons structur le travail en 6 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les exprimentations confirment la viabilit de notre approche avec 96% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 35% sur les mtriques cls. Ces performances ont t valids par une quipe de 41 experts du domaine. En conclusion, nous avons conu et implment un outil de dtection de fraude bancaire. Notre solution apporte une rponse concrte la lenteur des processus manuels actuels. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
NEW-PART-006,PLAGIAT_PARTIEL,ARCH-0094,partiel,"Dans le cadre de ce mmoire, nous proposons une logiciel de covoiturage universitaire. Face le manque d'accessibilit aux services dans les zones rurales, nous avons choisi d'utiliser NLP et transformers BERT comme solution principale. La mthodologie adopte est SCRUM avec des sprints de 2 semaines.",La mthodologie de dveloppement choisie est SCRUM avec des sprints de 2 semaines. Nous avons structur le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,"Les exprimentations confirment la viabilit de notre mthode avec 82% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 23% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 38 experts du domaine.",Ce mmoire prsente une logiciel de covoiturage universitaire comme solution le manque d'accessibilit aux services dans les zones rurales. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine.,"Dans le cadre de ce mmoire, nous proposons une logiciel de covoiturage universitaire. Face le manque d'accessibilit aux services dans les zones rurales, nous avons choisi d'utiliser NLP et transformers BERT comme solution principale. La mthodologie adopte est SCRUM avec des sprints de 2 semaines. La mthodologie de dveloppement choisie est SCRUM avec des sprints de 2 semaines. Nous avons structur le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les exprimentations confirment la viabilit de notre mthode avec 82% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 23% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 38 experts du domaine. Ce mmoire prsente une application de covoiturage universitaire comme solution le manque d'accessibilit aux services dans les zones rurales. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine."
NEW-PART-007,PLAGIAT_PARTIEL,ARCH-0152,partiel,Ce projet de fin d'tudes porte sur une systme e-commerce pour artisans locaux. La motivation principale est la difficult d'accs aux soins mdicaux qui constitue un dfi majeur. Nous proposons une solution base sur blockchain et smart contracts en suivant une approche SCRUM avec des sprints de 2 semaines.,"L'approche mthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se dcline en 3 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.",Les tests raliss indiquent que notre rponse atteint 84% de prcision. Les performances obtenues dpassent les solutions existantes de 30%. L'interface utilisateur a t valide par 30 utilisateurs rels.,"En conclusion, nous avons conu et implment une plateforme e-commerce pour artisans locaux. Notre solution apporte une rponse concrte la difficult d'accs aux soins mdicaux. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Ce projet de fin d'tudes porte sur une plateforme e-commerce pour artisans locaux. La motivation principale est la difficult d'accs aux soins mdicaux qui constitue un dfi majeur. Nous proposons une solution base sur blockchain et smart contracts en suivant une approche SCRUM avec des sprints de 2 semaines. L'approche mthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se dcline en 3 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les tests raliss montrent que notre solution atteint 84% de prcision. Les performances obtenues dpassent les solutions existantes de 30%. L'interface utilisateur a t valide par 30 utilisateurs finaux rels. En conclusion, nous avons conu et implment une plateforme e-commerce pour artisans locaux. Notre solution apporte une rponse concrte la difficult d'accs aux soins mdicaux. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
NEW-PART-008,PLAGIAT_PARTIEL,ARCH-0169,partiel,L'objectif de cette tude est de traiter la difficult d'accs aux soins mdicaux grce une plateforme de tlmdecine. Nous utilisons deep learning et PyTorch combin avec la recherche exprimentale avec validation empirique pour atteindre cet objectif.,"Pour raliser ce projet, nous avons adopt la recherche exprimentale avec validation empirique. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale.",Les tests raliss montrent que notre rponse atteint 98% de prcision. Les performances obtenues dpassent les solutions existantes de 42%. L'interface utilisateur a t valide par 24 utilisateurs finaux rels.,"En conclusion, nous avons conu et implment une systme de tlmdecine. Notre rponse apporte une rponse concrte la difficult d'accs aux soins mdicaux. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du outil","L'objectif de cette tude est de rsoudre la difficult d'accs aux soins mdicaux grce une plateforme de tlmdecine. Nous utilisons deep learning et PyTorch combin avec la recherche exprimentale avec validation empirique pour atteindre cet but Pour raliser ce projet, nous avons adopt la recherche exprimentale avec validation empirique. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale. Les tests raliss indiquent que notre solution atteint 98% de prcision. Les performances obtenues dpassent les solutions existantes de 42%. L'interface utilisateur a t valide par 24 utilisateurs rels. En conclusion, nous avons conu et implment une plateforme de tlmdecine. Notre solution apporte une rponse concrte la difficult d'accs aux soins mdicaux. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du outil"
NEW-PART-009,PLAGIAT_PARTIEL,ARCH-0173,partiel,Ce travail vise concevoir et raliser un chatbot d'assistance mdicale en employant blockchain et smart contracts. La problmatique principale est les pertes financires dues aux erreurs humaines. Notre mthode repose sur SCRUM avec des sprints de 2 semaines.,"L'approche mthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se dcline en 5 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.","Les exprimentations confirment la viabilit de notre mthode avec 89% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 15% sur les mtriques cls. Ces performances ont t valids par une quipe de 42 experts du domaine.",Ce travail a permis de dvelopper un chatbot d'assistance mdicale qui rpond efficacement les pertes financires dues aux erreurs humaines. Les performances acquis sont satisfaisants et ouvrent la voie des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension d'autres contextes.,"Ce travail vise concevoir et implmenter un chatbot d'assistance mdicale en utilisant blockchain et smart contracts. La challenge principale est les pertes financires dues aux erreurs humaines. Notre approche repose sur SCRUM avec des sprints de 2 semaines. L'approche mthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se dcline en 5 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les exprimentations confirment la viabilit de notre mthode avec 89% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 15% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 42 experts du domaine. Ce travail a permis de construire un chatbot d'assistance mdicale qui rpond efficacement les pertes financires dues aux erreurs humaines. Les rsultats acquis sont satisfaisants et ouvrent la voie des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension d'autres contextes."
